x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
-4.6865,2.4775,24.9864,10.7704,-3.6738,21.7895,-3.4182,4.2432,30.8768,3.5226,20.9568,20.5035,33.943,37.6287,16.662,-3.996,13.8804,17.1763,11.625,29.7416,29.269,-1.2783,36.8822,34.1872,16.9656,31.7072,0.56,13.4579,19.3753,9.5848,40.4911,38.7099,23.8808,39.7499,23.703,-14.4766,2.5825,24.274,21.652,21.6348,2.976,14.6771,18.5752,9.0324,31.7714,31.0848,5.7656,21.4176,22.8512,-7.776,-15.8812,9.117,5.4422,29.1768,20.0936,13.0248,16.0372,23.1827,8.049,3.105,1
-4.448,2.6975,24.2472,11.3584,-3.5579,21.3395,-3.933,4.3568,29.4624,2.2896,19.9912,19.4025,32.657,37.4179,15.588,-4.932,13.158,18.4367,10.065,27.139,26.3584,-2.0196,36.5906,33.9802,15.8464,30.59,4.835,15.4038,22,9.22,37.8668,36.2745,24.16,40.3648,23.97,-13.6582,4.025,24.2152,15.4696,17.6928,-1.566,13.2327,15.2719,5.436,21.221,26.6244,0.416,19.3632,21.7478,-8.4624,-15.6678,9.1575,5.0528,29.0306,20.1368,13.0736,16.0054,23.1806,8.077,3.13,1
-4.8665,2.685,24.5952,10.5688,-4.5744,21.4225,-3.3632,3.9584,28.5104,1.9071,20.1051,19.641,32.743,36.3299,13.74,-7.096,12.0597,19.5867,11.1475,28.0938,26.0455,-2.49,36.0452,35.144,17.1272,32.2484,5.885,16,21.7478,5.7256,37.4811,36.522,24.2872,40.2262,23.924,-14.4722,2.925,23.9177,16.7992,18.1572,-2.794,13.3776,14.9485,4.5228,20.0639,25.3104,-0.436,19.216,21.2888,-8.5776,-15.5622,9.144,5.2266,29.1581,20.06,13.0352,16.0126,23.1449,8.042,3.045,1
-4.763,2.5975,24.36,11.1856,-3.1228,21.7125,-3.3907,3.9504,28.7152,1.7307,19.0137,19.0785,33.049,37.0762,14.452,-6.51,14.1639,21.13,11.93,29.4226,27.9628,-1.1565,37.253,37.0162,17.7768,32.114,5.765,16,21.7595,6.2488,38.0936,35.6112,23.0048,39.5893,23.972,-13.9332,3.175,23.8925,16.9984,18.0888,-4.484,9.3871,10.3873,4.602,21.1496,25.4808,-0.2704,18.6912,20.882,-8.7672,-15.5094,9.1815,5.2376,29.0969,20.0672,13.0632,16.0204,23.0966,8.0154,3.0525,1
-4.766,2.525,24.6768,11.4304,-4.1222,21.3895,-3.4985,3.248,27.6608,1.4103,19.2092,19.1745,32.896,37.0252,16.378,-6.216,12.633,19.1198,9.0675,26.9278,27.6142,-1.0032,37.8128,37.4716,18.0152,32.582,6.075,15.9065,20.9899,5.7544,38.3169,36.5759,23.1368,39.8764,24.0915,-14.261,2.98,24.1382,18.6544,17.9796,-4.126,9.2445,9.4864,4.3884,20.0429,26.2596,0.6896,19.3872,20.9198,-8.628,-15.5842,9.225,5.132,29.1394,20.2184,13.0304,16.0336,23.1176,8.0336,3.06,1
-4.5275,2.63,24.4008,11.1496,-3.2862,21.5285,-3.8736,3.9344,27.9856,1.3797,18.6176,18.804,32.686,36.7651,13.772,-7.03,13.536,19.5591,10.4725,27.3502,26.9506,-0.6924,38.4176,38.8999,18.2944,33.0044,6.9975,16,20.687,4.4944,38.1769,35.7905,22.3976,38.5234,23.933,-14.9716,3.5725,24.2201,18.8848,17.8884,-3.964,10.3232,10.5385,3.81,19.4906,26.1996,0.5072,18.7824,20.558,-8.6568,-15.6964,9.162,5.1364,29.0748,20.1728,13.0056,16.0324,23.0735,8.0007,3.1375,1
-4.916,2.6675,24.5304,11.3464,-3.2216,21.573,-4.2234,3.5936,28.6768,1.6731,19.2177,19.068,32.934,36.4829,13.76,-7.19,13.2588,20.0099,9.945,27.3612,27.043,-0.5937,38.2052,38.778,17.992,32.4116,6.5525,16,20.5544,4.6264,38.2581,35.9093,22.3584,37.9019,23.744,-15.2378,3.425,23.9674,18.7696,17.4552,-5.06,9.3894,9.8917,3.822,18.3944,25.998,0.3368,18.992,20.9288,-8.8944,-15.593,9.108,5.121,29.1258,20.1632,13.0672,16.0222,23.0504,8.0238,3.0175,1
-4.6955,2.3025,24.912,10.3072,-3.9797,21.437,-3.8769,3.3632,27.8176,1.5723,18.7366,19.0815,32.105,34.9359,14.08,-6.428,11.7678,19.198,8.895,26.8354,27.2026,-1.3749,37.6562,38.0213,18.2496,33.074,6.95,15.7459,20.6181,5.8528,38.55,36.5759,23.1224,39.3099,23.7825,-14.833,4.5,24.5701,19.5664,17.5824,-4.124,10.2542,11.4352,4.1892,18.2474,26.328,0.6488,18.7312,20.6048,-8.5752,-15.5402,9.201,5.2068,29.0799,20.108,13.0336,16.0168,23.0756,8.0091,3.04,1
-4.412,2.27,24.6408,10.6168,-4.221,21.2455,-3.8417,4.704,29.368,2.2239,19.556,19.5735,32.863,35.8998,12.33,-5.746,13.3302,19.1106,11.1025,29.526,29.6491,3.4824,41.7404,40.5743,19.1024,34.6532,8.7,15.7932,21.3032,9.5008,38.5199,34.7367,23.0624,39.5244,23.6655,-16.032,2.085,24.421,16.9648,16.2516,-6.868,7.853,12.0757,4.9572,18.6149,24.8676,-1.8112,18.2992,20.8928,-8.7576,-15.8042,9.1245,5.176,29.0442,20.1896,13.0336,16.0426,23.0924,8.0154,3.035,1
-4.8065,2.3525,24.7416,10.9,-3.5427,21.3935,-4.2718,3.7728,28.8432,2.0205,19.1327,19.701,33.206,36.9589,14.498,-5.306,13.5003,20.7597,15.245,33.4794,34.8151,7.2078,42.3776,42.9479,19.4464,34.8032,9,15.5545,20.3386,5.4688,37.4307,34.608,22.492,38.1659,23.5095,-16.3026,0.89,23.6349,15.5584,16.656,-7.67,6.3925,12.187,6.3456,22.6889,26.7396,0.3632,18.896,20.9828,-8.4744,-15.5512,9.186,5.2046,29.1224,20.0456,13.0216,16.0324,23.0357,8.0168,3.0725,1
-4.925,2.0425,24.648,11.08,-3.1798,21.415,-4.0331,3.952,29.1632,2.0538,19.2857,20.226,33.309,36.4438,13.564,-5.89,13.8258,22.1535,18.545,35.983,36.5266,8.3628,44.0588,44.6384,19.608,34.7612,8.935,16,20.7468,4.3816,36.6999,34.1988,21.632,37.8183,23.8845,-14.492,0.85,23.6587,14.4904,15.5112,-7.856,5.4564,11.0089,5.6748,21.6263,26.718,0.2384,18.7552,21.0044,-8.6592,-15.3818,9.2475,5.1232,29.017,20.0648,13.0496,16.0144,23.1323,8.0119,3.07,1
-4.451,3.0525,25.2096,10.6,-3.8676,21.126,-3.9462,3.5856,28.2704,1.6623,18.7774,18.972,32.508,35.8947,13.11,-6.274,14.0127,21.6935,16.0825,34.7048,35.3086,7.6488,43.292,43.9967,19.5984,34.802,9,15.4181,19.7081,4.0048,36.9267,34.5299,22.1264,38.4156,23.794,-15.7658,1.37,24.19,15.916,16.5384,-8.228,6.0567,11.8951,5.9616,21.116,26.382,-0.232,18.4736,20.9882,-8.5344,-15.6348,9.198,5.0594,29.0374,20.1416,13.0128,16.015,23.0357,8.0189,3.0675,1
-4.643,2.795,25.0128,10.9576,-3.5028,21.383,-4.0309,3.8288,28.5504,1.8432,19.5084,19.65,32.381,35.2606,12.86,-6.53,12.7401,20.5596,15.59,33.5652,34.9936,8.0625,43.0274,43.2124,19.0504,34.364,9,15.7129,19.9798,3.7624,37.0114,34.4815,22.2952,38.2187,23.603,-16.4038,0.45,23.8834,15.5728,16.2984,-8.28,5.7531,11.3281,5.4648,20.9438,26.4564,0.1184,18.7104,20.8586,-8.592,-15.5908,9.144,5.1562,29.1428,20.0912,13.0208,16.0168,23.0273,8.0245,3.15,1
-4.826,3.86,24.8808,10.54,-4.8556,21.2725,-3.779,3.7104,28.7328,2.0439,20.3907,19.323,32.657,35.9219,13.778,-6.418,13.8258,22.5445,18.5575,35.972,35.6614,7.8945,43.5206,44.0979,19.4616,34.4744,9,15.7998,20.2892,4.3144,36.7979,34.5662,22.268,38.6543,24.1605,-14.228,0.7325,23.4907,16.4536,16.77,-8.124,4.0787,10.0996,5.0904,20.2655,25.9812,-1.1656,18.152,20.5778,-8.8656,-15.5556,9.2115,5.2266,29.17,20.0816,13.0208,16.0222,23.0924,8.0399,3.0875,1
-4.8035,2.9675,24.7896,10.1872,-3.6301,21.6705,-3.2114,5.0432,30.176,2.8737,20.8956,20.607,33.055,35.2742,12.77,-5.756,14.7918,24.5248,19.2175,35.7388,35.821,7.6404,44.8274,46,19.892,34.3688,7.685,15.2465,19.8238,3.9112,36.6404,34.1042,21.6336,38.409,24.1115,-14.0806,0.3025,23.4326,16.3984,16.752,-7.308,5.4265,10.4419,5.2992,21.3785,26.802,0.7136,19.08,21.1394,-8.5608,-15.6986,9.225,5.1672,29.0544,20.0888,13.0568,16.024,23.0189,8.0105,3.2125,1
-4.4975,2.645,24.9552,11.368,-3.9949,21.5455,-3.1201,4.6944,28.984,2.394,20.4196,20.3295,33.116,35.3405,13.56,-4.412,15.027,23.1287,16.9975,35.2592,35.7349,6.6492,43.7654,44.3003,19.048,33.5768,7.2525,15.9505,20.1488,3.5656,36.7538,33.7104,21.316,37.254,23.478,-16.824,0.755,23.6552,15.1456,16.3524,-7.254,5.346,11.1244,5.7072,20.8094,26.4144,0.0512,18.6592,20.9018,-8.6736,-15.714,9.18,5.0858,29.0901,20.1488,13.0368,16.027,23.0462,8.0035,3.0775,1
-4.592,2.945,25.1712,12.0352,-2.8587,21.5515,-3.5161,5.7392,30.9808,3.5973,21.6997,19.9635,32.926,34.992,13.478,-5.914,13.3848,20.1594,9.085,24.0458,24.8842,3.9612,43.427,42.1199,18.752,33.1928,6.92,16,19.2648,1.8904,38.5304,38.1555,23.9672,38.3925,23.495,-16.0452,3.27,24.3853,17.512,16.3296,-5.596,4.3455,8.3398,4.6692,18.3398,24.6972,-2.4616,18.6704,21.3176,-8.34,-15.6788,9.1365,5.099,29.0731,20.1032,13.0784,16.0324,23.1071,8.0455,3.2575,1
-4.7195,2.865,24.4032,10.4248,-4.2533,21.815,-2.7692,4.7104,29.7248,2.4156,20.2836,19.3995,32.275,33.6898,13.602,-5.6,14.7372,20.5826,8.085,23.828,27.673,5.4459,43.616,42.4419,19.1352,34.16,8.9675,16,19.5352,3.8776,38.2287,37.1017,23.328,37.6192,23.4245,-15.6624,1.4225,23.9877,17.0224,16.44,-6.598,5.3828,11.1517,4.6068,18.8942,25.302,-0.3496,19.1808,21.5444,-8.304,-15.5534,9.174,5.2156,29.3383,20.0792,13.0808,16.039,23.2415,8.1351,3.3925,1
-4.5155,2.2525,24.7152,11.3536,-3.556,21.479,-3.911,3.6288,27.648,1.9386,20.2445,20.1375,32.99,34.3834,12.47,-6.932,12.9921,19.5867,8.3,25.269,25.8712,3.4929,43.9436,43.8035,19.9104,34.8944,7.62,16,20.8196,6.7888,39.3837,38.8287,24.2432,38.3441,23.464,-14.1466,1.8975,23.8582,17.2432,15.414,-5.876,4.8952,9.4129,5.0328,19.0034,24.096,-2.104,19.008,21.1646,-8.5704,-15.8878,9.0915,5.2046,29.2295,20.1512,13.0504,16.0204,23.0672,8.0434,3.1675,1
-4.217,3.0925,24.432,10.7008,-4.3331,21.5855,-3.6173,3.8848,28.0128,2.2761,19.6172,18.561,31.878,33.6711,11.366,-6.994,12.6183,19.3797,7.905,23.069,25.6444,3.3648,42.7358,42.4879,19.5392,34.9832,8.2475,16,20.219,5.7496,39.4019,39.0355,24.1576,37.9646,23.549,-13.8188,1.665,24.008,17.6296,15.39,-6.02,3.7544,8.1277,4.5708,18.911,24.9084,-1.4584,18.608,20.963,-8.436,-15.659,9.24,5.0638,29.0867,20.1488,13.0712,16.084,23.2898,8.0539,3.0775,1
-4.5455,2.8825,25.176,11.4592,-4.6827,21.677,-3.3885,3.7968,29.112,2.1186,19.9266,19.218,31.578,32.4641,11.346,-7.112,13.347,20.0835,10.07,29.4446,30.9385,5.679,42.0428,40.5306,19.3936,35,8.9475,14.1267,18.1416,6.1384,38.8251,36.4571,22.0672,37.0659,23.388,-16.1992,2.93,24.2761,16.2376,16.0188,-8.016,6.1441,10.2592,4.8576,19.7699,25.182,-0.9808,18.5264,20.8802,-8.4216,-15.9076,9.129,5.1012,29.2142,20.0864,13.028,16.0204,23.1659,8.0252,3.12,1
-4.61,2.9075,24.3264,10.6528,-4.5934,21.169,-4.2795,4.24,28.9488,2.1186,19.624,18.663,31.665,32.5712,12.604,-6.584,13.5717,21.3025,12.285,30.0144,30.97,6.5337,43.5116,43.3251,19.5456,35,7.4375,13.3633,18.2599,9.0592,39.3354,36.0237,21.372,37.7039,23.8205,-12.8882,5.6375,24.1991,15.3016,15.9216,-7.306,7.7748,12.2605,5.2344,20.0219,25.764,-1.6216,17.0656,20.2772,-8.7216,-15.6018,9.219,5.2838,29.0799,20.0936,13.0488,16.024,23.0756,8.0427,3.2875,1
